timestamp_s,config_index,generation,status,perf_ms,compile_time_s,config
2.63,1,0,started,,0.04,"Config(atomic_indexing=[], block_sizes=[32, 32], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
7.95,2,0,ok,2.642320,0.04,"Config(atomic_indexing=[], block_sizes=[32, 32], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=4, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
9.98,3,1,started,,0.21,"Config(atomic_indexing=[], block_sizes=[64, 64], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.05,4,1,ok,2.094128,0.21,"Config(atomic_indexing=[], block_sizes=[64, 64], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.05,5,1,started,,0.20,"Config(atomic_indexing=[], block_sizes=[16, 32], indexing=['pointer', 'pointer', 'tensor_descriptor'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.13,6,1,ok,2.608000,0.20,"Config(atomic_indexing=[], block_sizes=[16, 32], indexing=['pointer', 'pointer', 'tensor_descriptor'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.13,7,1,started,,0.18,"Config(atomic_indexing=[], block_sizes=[32, 16], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.20,8,1,ok,1.392128,0.18,"Config(atomic_indexing=[], block_sizes=[32, 16], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.20,9,1,started,,0.16,"Config(atomic_indexing=[], block_sizes=[32, 16], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['last', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.27,10,1,ok,1.398592,0.16,"Config(atomic_indexing=[], block_sizes=[32, 16], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['last', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.27,11,1,started,,0.17,"Config(atomic_indexing=[], block_sizes=[64, 32], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, False], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.34,12,1,ok,1.388608,0.17,"Config(atomic_indexing=[], block_sizes=[64, 32], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=8, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, False], range_num_stages=[0, 0], range_unroll_factors=[0, 1], range_warp_specializes=[])"
10.34,13,1,started,,0.16,"Config(atomic_indexing=[], block_sizes=[32, 8], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.41,14,1,ok,1.617968,0.16,"Config(atomic_indexing=[], block_sizes=[32, 8], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 1], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.41,15,1,started,,0.50,"Config(atomic_indexing=[], block_sizes=[32, 128], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.54,16,1,ok,9.463648,0.50,"Config(atomic_indexing=[], block_sizes=[32, 128], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=2, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, None], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
10.54,17,1,started,,1.42,"Config(atomic_indexing=[], block_sizes=[32, 128], indexing=['pointer', 'pointer', 'pointer'], load_eviction_policies=['', ''], num_stages=1, num_warps=1, pid_type='flat', range_flattens=[None, None], range_multi_buffers=[None, False], range_num_stages=[0, 0], range_unroll_factors=[0, 0], range_warp_specializes=[])"
